ID,RequirementID,Objective,Preconditions,Inputs,Procedure,Oracle,Environment,EvidenceLocator,Status,Owner,CaseType,ExecutableArtifact,ExpectedErrorCode,OracleType,DocumentationOracleID,DocumentationConformanceStatus,ImplementationConformanceStatus
VC-CTX-013,CTX-013,Проверить выполнение CTX-013: Context storage должен поддерживать snapshots/compaction без изменения normative history roots.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-039;ADR-040) and dependency state (SYS-017) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to CTX-013.","Execute inspection + schema test against the exact artifact/transition defined by ART-CTX-COMP;ART-CTX-MANIFEST;INV-CTX-001;INV-CTX-003; capture inputs, digests, receipts and observed state transitions.",Pre/post compaction inclusion proofs and roots are identical.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-CTX-013,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-CTX-013,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-CTX-014,CTX-014,"Проверить выполнение CTX-014: Canonical, speculative и analytical context branches должны быть явно различимы; merge является отдельным gate.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-039;ADR-040) and dependency state (SYS-019) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to CTX-014.","Execute inspection + schema test against the exact artifact/transition defined by ART-CTX-COMP;ART-CTX-MANIFEST;INV-CTX-001;INV-CTX-003; capture inputs, digests, receipts and observed state transitions.",Speculative root cannot be used as canonical source without merge receipt.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-CTX-014,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-CTX-014,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-CTX-015,CTX-015,"Проверить выполнение CTX-015: Expected, observed, verified and accepted claims должны храниться разными typed artifacts/statuses.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-033;ADR-034;ADR-039;ADR-040) and dependency state (SYS-002) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to CTX-015.","Execute inspection + schema test against the exact artifact/transition defined by ART-CTX-COMP;ART-CTX-MANIFEST;INV-CTX-001;INV-CTX-003; capture inputs, digests, receipts and observed state transitions.",Forbidden state promotions are rejected by schema/state model.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-CTX-015,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-CTX-015,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GAT-001,GAT-001,Проверить выполнение GAT-001: Каждый gate crossing должен требовать точный OneShotPermit соответствующего gate type.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-030;ADR-031;ADR-032;ADR-034;ADR-035) and dependency state (SYS-003) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GAT-001.","Execute inspection + schema test against the exact artifact/transition defined by GATE-EXPECT-ADMIT;GATE-DISPATCH;ART-PERMIT;ART-CROSSING; capture inputs, digests, receipts and observed state transitions.",Cross-gate Permit substitution rejected.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GAT-001,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GAT-001,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GAT-002,GAT-002,"Проверить выполнение GAT-002: Permit должен допускать maximum_crossings=1 и immediate consume window, определяемое policy.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-030;ADR-031;ADR-032;ADR-034;ADR-035) and dependency state (SYS-003) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GAT-002.","Execute inspection + schema test against the exact artifact/transition defined by GATE-EXPECT-ADMIT;GATE-DISPATCH;ART-PERMIT;ART-CROSSING; capture inputs, digests, receipts and observed state transitions.",Second/late crossing rejected.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GAT-002,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GAT-002,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GAT-003,GAT-003,Проверить выполнение GAT-003: Gate должен быть единственной linearization point канонического context transition.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-030;ADR-031;ADR-032;ADR-034;ADR-035) and dependency state (SYS-008) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GAT-003.","Execute inspection + schema test against the exact artifact/transition defined by GATE-EXPECT-ADMIT;GATE-DISPATCH;ART-PERMIT;ART-CROSSING; capture inputs, digests, receipts and observed state transitions.",History contains no canonical root change outside gate ledger.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GAT-003,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GAT-003,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GAT-004,GAT-004,Проверить выполнение GAT-004: Повтор одного crossing_id должен возвращать тот же target root и receipt.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-030;ADR-031;ADR-032;ADR-034;ADR-035) and dependency state (SYS-008) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GAT-004.","Execute inspection + schema test against the exact artifact/transition defined by GATE-EXPECT-ADMIT;GATE-DISPATCH;ART-PERMIT;ART-CROSSING; capture inputs, digests, receipts and observed state transitions.",Concurrent duplicate test returns one result.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GAT-004,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GAT-004,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GAT-005,GAT-005,Проверить выполнение GAT-005: ExpectationPermit и ExecutionPermit должны иметь несовместимые schema/gate bindings.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-030;ADR-031;ADR-032;ADR-034;ADR-035) and dependency state (SYS-003) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GAT-005.","Execute inspection + schema test against the exact artifact/transition defined by GATE-EXPECT-ADMIT;GATE-DISPATCH;ART-PERMIT;ART-CROSSING; capture inputs, digests, receipts and observed state transitions.",ExpectationPermit at Dispatch Gate is rejected.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GAT-005,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GAT-005,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GAT-006,GAT-006,Проверить выполнение GAT-006: Expectation Admission Gate должен добавлять только AUTHORIZED_EXPECTED patch и не создавать external effect intent.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-030;ADR-031;ADR-032;ADR-034;ADR-035) and dependency state (SYS-003) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GAT-006.","Execute inspection + schema test against the exact artifact/transition defined by GATE-EXPECT-ADMIT;GATE-DISPATCH;ART-PERMIT;ART-CROSSING; capture inputs, digests, receipts and observed state transitions.",Resulting context contains no tool/outbox artifact.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GAT-006,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GAT-006,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GAT-007,GAT-007,Проверить выполнение GAT-007: Dispatch Gate должен требовать accepted ExpectedChange reference и exact OperationalBinding.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-030;ADR-031;ADR-032;ADR-034;ADR-035) and dependency state (SYS-003) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GAT-007.","Execute inspection + schema test against the exact artifact/transition defined by GATE-EXPECT-ADMIT;GATE-DISPATCH;ART-PERMIT;ART-CROSSING; capture inputs, digests, receipts and observed state transitions.",Missing/stale expectation or binding denied.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GAT-007,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GAT-007,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GAT-008,GAT-008,"Проверить выполнение GAT-008: Dispatch Gate должен атомарно создать ExecutionIntent и OutboxCommand, но не вызывать external connector внутри gate transaction.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-030;ADR-031;ADR-032;ADR-034;ADR-035) and dependency state (SYS-003) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GAT-008.","Execute inspection + schema test against the exact artifact/transition defined by GATE-EXPECT-ADMIT;GATE-DISPATCH;ART-PERMIT;ART-CROSSING; capture inputs, digests, receipts and observed state transitions.",Instrumentation observes zero external calls in transaction.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GAT-008,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GAT-008,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GAT-009,GAT-009,Проверить выполнение GAT-009: Revocation before linearization must block crossing; revocation after crossing must not erase historical receipt.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-030;ADR-031;ADR-032;ADR-034;ADR-035) and dependency state (SYS-008) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GAT-009.","Execute inspection + schema test against the exact artifact/transition defined by GATE-EXPECT-ADMIT;GATE-DISPATCH;ART-PERMIT;ART-CROSSING; capture inputs, digests, receipts and observed state transitions.",Boundary race tests follow ordering.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GAT-009,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GAT-009,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GAT-010,GAT-010,Проверить выполнение GAT-010: Stale source dependency set must leave Permit unconsumed or terminally invalid without applying patch.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-030;ADR-031;ADR-032;ADR-034;ADR-035) and dependency state (SYS-008) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GAT-010.","Execute inspection + schema test against the exact artifact/transition defined by GATE-EXPECT-ADMIT;GATE-DISPATCH;ART-PERMIT;ART-CROSSING; capture inputs, digests, receipts and observed state transitions.",CAS mismatch produces no target root.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GAT-010,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GAT-010,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GAT-011,GAT-011,"Проверить выполнение GAT-011: GateCrossingReceipt должен bind permit, source/target roots, gate, crossing, patch set and consumed_at.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-030;ADR-031;ADR-032;ADR-034;ADR-035) and dependency state (SYS-004) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GAT-011.","Execute inspection + schema test against the exact artifact/transition defined by GATE-EXPECT-ADMIT;GATE-DISPATCH;ART-PERMIT;ART-CROSSING; capture inputs, digests, receipts and observed state transitions.",Receipt schema and lineage check pass.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GAT-011,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GAT-011,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GAT-012,GAT-012,"Проверить выполнение GAT-012: Protocol error, unavailable Core or unverifiable evidence must yield no Permit and no crossing.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-030;ADR-031;ADR-032;ADR-034;ADR-035) and dependency state (SYS-003) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GAT-012.","Execute inspection + schema test against the exact artifact/transition defined by GATE-EXPECT-ADMIT;GATE-DISPATCH;ART-PERMIT;ART-CROSSING; capture inputs, digests, receipts and observed state transitions.",Chaos/fuzz tests produce zero crossings.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GAT-012,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GAT-012,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GAT-013,GAT-013,"Проверить выполнение GAT-013: Retry must use RetrySubmission, new execution/crossing IDs and RetryPermit with prior effect evidence.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-030;ADR-031;ADR-032;ADR-034;ADR-035) and dependency state (SYS-008) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GAT-013.","Execute inspection + schema test against the exact artifact/transition defined by GATE-EXPECT-ADMIT;GATE-DISPATCH;ART-PERMIT;ART-CROSSING; capture inputs, digests, receipts and observed state transitions.",Old Permit reuse and absent effect evidence rejected.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GAT-013,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GAT-013,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GAT-014,GAT-014,Проверить выполнение GAT-014: Compensation must be a new ExpectedChange/OperationalBinding and separate CompensationPermit unless predeclared bounded contingency applies.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-030;ADR-031;ADR-032;ADR-034;ADR-035) and dependency state (SYS-008) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GAT-014.","Execute inspection + schema test against the exact artifact/transition defined by GATE-EXPECT-ADMIT;GATE-DISPATCH;ART-PERMIT;ART-CROSSING; capture inputs, digests, receipts and observed state transitions.",Compensation without new gate trail rejected.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GAT-014,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GAT-014,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-GAT-015,GAT-015,Проверить выполнение GAT-015: Acceptance and TaskCompletion must be separate gates from execution and must not retroactively authorize an effect.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-030;ADR-031;ADR-032;ADR-034;ADR-035) and dependency state (SYS-020) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to GAT-015.","Execute inspection + schema test against the exact artifact/transition defined by GATE-EXPECT-ADMIT;GATE-DISPATCH;ART-PERMIT;ART-CROSSING; capture inputs, digests, receipts and observed state transitions.",Accepted technical result without execution compliance remains NON_COMPLIANT.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-GAT-015,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-GAT-015,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-PMC-001,PMC-001,"Проверить выполнение PMC-001: Prompt Compiler должен детерминированно компилировать ContextProjection, profile и model capability в PromptManifest.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-037;ADR-038) and dependency state (SYS-005) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to PMC-001.","Execute inspection + schema test against the exact artifact/transition defined by SUB-PROMPT;ART-PROMPT;INV-PROMPT-001; capture inputs, digests, receipts and observed state transitions.",Same inputs/version yield byte-identical PromptManifest.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-PMC-001,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-PMC-001,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-PMC-002,PMC-002,"Проверить выполнение PMC-002: PromptManifest должен сохранять разделы verified facts, assumptions, authorized expected, constraints, forbidden actions и unknowns.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-037;ADR-038) and dependency state (SYS-005) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to PMC-002.","Execute inspection + schema test against the exact artifact/transition defined by SUB-PROMPT;ART-PROMPT;INV-PROMPT-001; capture inputs, digests, receipts and observed state transitions.",Golden prompts keep every claim in correct section.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-PMC-002,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-PMC-002,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-PMC-003,PMC-003,Проверить выполнение PMC-003: Каждый prompt section должен ссылаться на source claim IDs и source context root.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-037;ADR-038) and dependency state (SYS-005) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to PMC-003.","Execute inspection + schema test against the exact artifact/transition defined by SUB-PROMPT;ART-PROMPT;INV-PROMPT-001; capture inputs, digests, receipts and observed state transitions.",100% prompt statements have lineage refs.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-PMC-003,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-PMC-003,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-PMC-004,PMC-004,Проверить выполнение PMC-004: Prompt Compiler должен применять deterministic token/item/classification budget and compaction profile.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-037;ADR-038) and dependency state (SYS-017) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to PMC-004.","Execute inspection + schema test against the exact artifact/transition defined by SUB-PROMPT;ART-PROMPT;INV-PROMPT-001; capture inputs, digests, receipts and observed state transitions.",Repeated packing yields same selected claims and budget result.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-PMC-004,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-PMC-004,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-PMC-005,PMC-005,"Проверить выполнение PMC-005: Prompt Compiler не должен вызывать LLM, tool или повышать epistemic status.","Normative model 1.5-rc11, referenced schemas, ADRs (ADR-037;ADR-038) and dependency state (SYS-005) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to PMC-005.","Execute inspection + schema test against the exact artifact/transition defined by SUB-PROMPT;ART-PROMPT;INV-PROMPT-001; capture inputs, digests, receipts and observed state transitions.",IAM/static tests show no provider/tool/acceptance dependencies.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-PMC-005,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-PMC-005,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-PMC-006,PMC-006,Проверить выполнение PMC-006: Model Gateway должен provider-render PromptManifest без semantic changes и вернуть rendered request digest.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-037;ADR-038) and dependency state (SYS-005) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to PMC-006.","Execute inspection + schema test against the exact artifact/transition defined by SUB-PROMPT;ART-PROMPT;INV-PROMPT-001; capture inputs, digests, receipts and observed state transitions.",Cross-provider semantic equivalence vectors pass.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-PMC-006,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-PMC-006,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
VC-PMC-007,PMC-007,Проверить выполнение PMC-007: Provider conversation/cache/streaming deltas не должны становиться canonical Context без отдельного admission gate.,"Normative model 1.5-rc11, referenced schemas, ADRs (ADR-037;ADR-038) and dependency state (SYS-005) are loaded.","Nominal, boundary, stale/replay and negative fixtures specific to PMC-007.","Execute inspection + schema test against the exact artifact/transition defined by SUB-PROMPT;ART-PROMPT;INV-PROMPT-001; capture inputs, digests, receipts and observed state transitions.",Provider state injection test creates no context patch.,Python 3.11+; jsonschema Draft 2020-12; package conformance corpus.,validation/conformance_results.json,NOT_EXECUTED_PRE_IMPLEMENTATION,Architecture Board,STRUCTURAL_DOCUMENTATION_ORACLE_AND_IMPLEMENTATION_PLAN,conformance/requirement_oracles.json#DOC-ORACLE-PMC-007,VECTOR_SPECIFIC,STRUCTURAL_TRACEABILITY_ORACLE_AND_FUTURE_IMPLEMENTATION_ORACLE,DOC-ORACLE-PMC-007,STRUCTURAL_TRACEABILITY_EXECUTABLE,NOT_EXECUTED_PRE_IMPLEMENTATION
